ticker,paired_with,event_type_canonical,direction,confidence,event_date,zscore_before,zscore_after,zscore_change,expected_direction,direction_confirmed
2382.TW,4958.TW,capacity_expansion,1,0.85,2026-03-25 09:03:00,-0.5865146028044075,-1.1261223600694377,-0.5396077572650302,1,False
6515.TW,3036.TW,capacity_expansion,1,0.95,2026-05-27 09:18:00,-1.3781563827486936,0.5853640043522257,1.9635203871009193,-1,False
6515.TW,3036.TW,market_dynamics,1,0.92,2026-05-27 09:18:00,-1.3781563827486936,0.5853640043522257,1.9635203871009193,-1,False
6515.TW,3036.TW,analyst_and_market_sentiment,1,0.9,2026-05-27 09:18:00,-1.3781563827486936,0.5853640043522257,1.9635203871009193,-1,False
2337.TW,2313.TW,competitive_dynamics,1,0.75,2025-11-11 06:00:00,-2.5077613912473433,-2.4288616435881085,0.0788997476592348,-1,False
2337.TW,3105.TWO,competitive_dynamics,1,0.75,2025-11-11 06:00:00,1.7543750016770323,1.6674435164931978,-0.08693148518383453,1,False
2368.TW,2360.TW,market_dynamics,1,0.8,2026-03-26 09:00:00,1.446625193949506,1.1369501710121734,-0.3096750229373326,-1,True
2368.TW,3036.TW,market_dynamics,1,0.8,2026-03-26 09:00:00,-0.6107824554143979,-0.6323794401263511,-0.02159698471195315,1,False
2368.TW,3105.TWO,market_dynamics,1,0.8,2026-03-26 09:00:00,-1.0489891279842642,-1.7340288320140012,-0.6850397040297369,1,False
4958.TW,2382.TW,market_dynamics,1,0.8,2026-03-26 09:00:00,-1.1261223600694377,-1.5963869769920511,-0.47026461692261345,-1,True
2382.TW,4958.TW,market_dynamics,1,0.8,2026-03-26 09:00:00,-1.1261223600694377,-1.5963869769920511,-0.47026461692261345,1,False
2356.TW,2492.TW,market_dynamics,1,0.75,2026-03-26 09:00:00,0.8717952736745902,0.6243609718844932,-0.24743430179009696,1,False
2356.TW,2492.TW,corporate_events,1,0.7,2026-02-12 07:15:00,1.4065343267145158,-0.8659251360778062,-2.2724594627923222,1,False
5274.TWO,2360.TW,analyst_and_market_sentiment,1,0.9,2026-02-24 16:20:00,3.387286951698866,3.3327207003764543,-0.05456625132241166,-1,True
2492.TW,2356.TW,analyst_and_market_sentiment,1,0.9,2026-02-24 16:20:00,-2.4677752156524546,-2.2054942586605932,0.2622809569918614,-1,False
2313.TW,2337.TW,analyst_and_market_sentiment,1,0.85,2026-02-24 16:20:00,-0.863476737294896,-1.0275154332988972,-0.16403869600400112,1,False
2382.TW,4958.TW,technology_advancement,1,0.85,2026-05-22 15:19:00,-1.053503261809217,-0.8850781013663698,0.16842516044284728,1,True
3105.TWO,2337.TW,corporate_events,1,0.85,2026-02-11 17:31:00,1.8125039055344576,1.3798961946094928,-0.43260771092496486,-1,True
3105.TWO,2368.TW,corporate_events,1,0.85,2026-02-11 17:31:00,0.4717397424009675,-0.5891467454161953,-1.0608864878171627,-1,True
3105.TWO,3036.TW,corporate_events,1,0.85,2026-02-11 17:31:00,2.4586183071840253,1.330665809256508,-1.1279524979275173,-1,True
3105.TWO,2337.TW,revenue_growth,-1,0.9,2026-02-11 17:31:00,1.8125039055344576,1.3798961946094928,-0.43260771092496486,1,False
3105.TWO,2368.TW,revenue_growth,-1,0.9,2026-02-11 17:31:00,0.4717397424009675,-0.5891467454161953,-1.0608864878171627,1,False
3105.TWO,3036.TW,revenue_growth,-1,0.9,2026-02-11 17:31:00,2.4586183071840253,1.330665809256508,-1.1279524979275173,1,False
3105.TWO,2337.TW,pricing_and_margins,1,0.85,2026-02-11 17:31:00,1.8125039055344576,1.3798961946094928,-0.43260771092496486,-1,True
3105.TWO,2368.TW,pricing_and_margins,1,0.85,2026-02-11 17:31:00,0.4717397424009675,-0.5891467454161953,-1.0608864878171627,-1,True
3105.TWO,3036.TW,pricing_and_margins,1,0.85,2026-02-11 17:31:00,2.4586183071840253,1.330665809256508,-1.1279524979275173,-1,True
2356.TW,2492.TW,strategic_partnership,1,0.9,2026-05-19 16:50:00,-1.4502439525588384,-2.2875972612218436,-0.8373533086630052,1,False
2382.TW,4958.TW,ai_demand,1,0.8,2025-12-26 16:15:00,-2.3149170812133275,-1.91192400488278,0.4029930763305476,1,True
2382.TW,4958.TW,strategic_partnership,1,0.85,2025-12-03 11:15:00,0.7872895180883862,0.7260658523136839,-0.061223665774702285,1,False
4958.TW,2382.TW,supply_chain,1,0.85,2026-03-30 10:42:00,-1.464162054365005,-0.0669652867901813,1.3971967675748236,-1,False
2313.TW,2337.TW,order_dynamics,1,0.85,2026-03-30 10:42:00,1.5229656158823524,1.8694699733924989,0.3465043575101465,1,True
2382.TW,4958.TW,supply_chain,1,0.8,2026-03-30 10:42:00,-1.464162054365005,-0.0669652867901813,1.3971967675748236,1,True
5274.TWO,2360.TW,analyst_and_market_sentiment,1,0.95,2026-04-21 22:30:00,-1.957075873591582,-2.4150063491911165,-0.45793047559953437,-1,True
2382.TW,4958.TW,corporate_events,1,0.7,2026-06-01 08:49:00,1.4656048977467404,2.6370052871454788,1.1714003893987384,1,True
6515.TW,3036.TW,revenue_growth,1,0.85,2025-12-08 19:30:00,1.3546959940287349,-0.4126482198893033,-1.7673442139180382,-1,True
6515.TW,3036.TW,ai_demand,1,0.9,2025-12-08 19:30:00,1.3546959940287349,-0.4126482198893033,-1.7673442139180382,-1,True
6515.TW,3036.TW,capacity_expansion,1,0.8,2025-12-08 19:30:00,1.3546959940287349,-0.4126482198893033,-1.7673442139180382,-1,True
2382.TW,4958.TW,financial_performance,0,0.7,2025-12-11 17:40:00,-0.4135389606545223,-0.0756311567441468,0.33790780391037545,0,
6515.TW,3036.TW,financial_performance,1,0.95,2025-11-21 09:00:00,-0.5007332205468102,-0.8708942525134213,-0.3701610319666111,-1,True
6515.TW,3036.TW,pricing_and_margins,1,0.9,2025-11-21 09:00:00,-0.5007332205468102,-0.8708942525134213,-0.3701610319666111,-1,True
6515.TW,3036.TW,product_launch_and_development,1,0.85,2025-11-21 09:00:00,-0.5007332205468102,-0.8708942525134213,-0.3701610319666111,-1,True
6515.TW,3036.TW,market_dynamics,1,0.9,2025-11-21 09:00:00,-0.5007332205468102,-0.8708942525134213,-0.3701610319666111,-1,True
2382.TW,4958.TW,analyst_and_market_sentiment,1,0.85,2026-06-09 15:51:00,0.4725490107317673,1.4820516385818927,1.0095026278501253,1,True
2382.TW,4958.TW,capacity_expansion,1,0.85,2026-05-07 13:50:00,-0.1962199084281047,0.5779745996768334,0.7741945081049381,1,True
6515.TW,3036.TW,capacity_expansion,1,0.9,2026-06-10 10:45:00,0.1754143265634088,-1.5179738960681666,-1.6933882226315753,-1,True
6515.TW,3036.TW,revenue_growth,1,0.95,2026-05-26 14:40:00,-0.4164716461178102,-1.3781563827486936,-0.9616847366308834,-1,True
6515.TW,3036.TW,capacity_expansion,1,0.95,2026-05-26 14:40:00,-0.4164716461178102,-1.3781563827486936,-0.9616847366308834,-1,True
6515.TW,3036.TW,product_launch_and_development,1,0.9,2026-05-26 14:40:00,-0.4164716461178102,-1.3781563827486936,-0.9616847366308834,-1,True
6515.TW,3036.TW,market_dynamics,1,0.95,2026-05-26 14:40:00,-0.4164716461178102,-1.3781563827486936,-0.9616847366308834,-1,True
2382.TW,4958.TW,corporate_events,1,0.9,2025-12-17 09:03:00,-1.9960307087977431,-2.1413928177081387,-0.14536210891039558,1,False
5274.TWO,2360.TW,financial_performance,1,0.95,2025-11-24 19:15:00,-1.133104611705226,-0.488360372131022,0.6447442395742039,-1,False
5274.TWO,2360.TW,revenue_growth,1,0.95,2025-11-24 19:15:00,-1.133104611705226,-0.488360372131022,0.6447442395742039,-1,False
5274.TWO,2360.TW,financial_performance,1,0.95,2025-11-24 19:15:00,-1.133104611705226,-0.488360372131022,0.6447442395742039,-1,False
5274.TWO,2360.TW,supply_chain,-1,0.75,2025-11-24 19:15:00,-1.133104611705226,-0.488360372131022,0.6447442395742039,1,True
2337.TW,2313.TW,capacity_expansion,-1,0.9,2025-11-08 10:00:00,-2.02001951742751,-2.340077830794292,-0.3200583133667818,1,False
2337.TW,3105.TWO,capacity_expansion,-1,0.9,2025-11-08 10:00:00,0.6045876935218275,1.3212412347329736,0.7166535412111461,-1,False
2337.TW,2313.TW,market_dynamics,1,0.85,2025-11-08 10:00:00,-2.02001951742751,-2.340077830794292,-0.3200583133667818,-1,True
2337.TW,3105.TWO,market_dynamics,1,0.85,2025-11-08 10:00:00,0.6045876935218275,1.3212412347329736,0.7166535412111461,1,True
2337.TW,2313.TW,pricing_and_margins,1,0.8,2025-11-08 10:00:00,-2.02001951742751,-2.340077830794292,-0.3200583133667818,-1,True
2337.TW,3105.TWO,pricing_and_margins,1,0.8,2025-11-08 10:00:00,0.6045876935218275,1.3212412347329736,0.7166535412111461,1,True
2337.TW,2313.TW,financial_performance,1,0.85,2025-11-08 10:00:00,-2.02001951742751,-2.340077830794292,-0.3200583133667818,-1,True
2337.TW,3105.TWO,financial_performance,1,0.85,2025-11-08 10:00:00,0.6045876935218275,1.3212412347329736,0.7166535412111461,1,True
2360.TW,2368.TW,financial_performance,1,0.85,2026-03-24 09:25:00,0.80720780039993,1.3945696520160835,0.5873618516161535,1,True
2360.TW,5274.TWO,financial_performance,1,0.85,2026-03-24 09:25:00,-0.0885844254385617,0.5277690842158402,0.6163535096544019,1,True
2356.TW,2492.TW,supply_chain,1,0.75,2026-06-08 07:50:00,-0.7780973835084399,-1.203028354029303,-0.42493097052086304,1,False
2492.TW,2356.TW,market_dynamics,1,0.85,2025-12-10 08:00:00,-0.4798704032812447,0.275060874119665,0.7549312774009097,-1,False
2360.TW,2368.TW,ai_demand,1,0.75,2026-04-20 11:42:00,0.2130504393292299,-0.2170623277706051,-0.43011276709983504,1,False
2360.TW,5274.TWO,ai_demand,1,0.75,2026-04-20 11:42:00,-0.8689458039945127,-1.957075873591582,-1.0881300695970695,1,False
2356.TW,2492.TW,technology_advancement,1,0.85,2026-03-04 12:15:00,0.044871635792238,0.2866572225603498,0.24178558676811182,1,True
2382.TW,4958.TW,supply_chain,1,0.9,2026-06-05 17:40:00,1.733676801308415,1.081072273888025,-0.65260452742039,1,False
2356.TW,2492.TW,supply_chain,1,0.85,2026-06-05 17:40:00,-0.2023552656638979,-0.7780973835084399,-0.5757421178445421,1,False
2382.TW,4958.TW,supply_chain,1,0.75,2026-04-08 10:52:00,-0.9538371300843412,-1.4551357449677988,-0.5012986148834576,1,False
2382.TW,4958.TW,market_dynamics,1,0.7,2026-06-15 08:00:00,-0.1918446706118953,-0.6578319515160681,-0.4659872809041728,1,False
2382.TW,4958.TW,revenue_growth,-1,0.85,2025-12-16 09:10:00,-0.6113131734300505,-1.9960307087977431,-1.3847175353676926,-1,True
2337.TW,2313.TW,supply_chain,1,0.95,2025-10-27 09:50:00,-2.2248089835300906,-3.032716595738682,-0.8079076122085915,-1,True
2337.TW,3105.TWO,supply_chain,1,0.95,2025-10-27 09:50:00,2.5282395110416016,3.4083164249351396,0.880076913893538,1,True
6515.TW,3036.TW,technology_advancement,1,0.85,2026-05-14 18:19:00,-1.286052560559184,0.7966785066503161,2.0827310672095,-1,False
2382.TW,4958.TW,strategic_partnership,1,0.85,2026-01-31 20:04:00,-3.288824112749926,-2.2416111713351428,1.047212941414783,1,True
2356.TW,2492.TW,strategic_partnership,1,0.85,2026-01-31 20:04:00,1.2005220180462963,2.0385782450630585,0.8380562270167622,1,True
2382.TW,4958.TW,market_dynamics,1,0.8,2026-06-10 08:02:00,1.4820516385818927,0.6559349082932538,-0.8261167302886389,1,False
2356.TW,2492.TW,ai_demand,1,0.9,2026-06-10 08:02:00,-0.3484131721875113,-0.4466587317368816,-0.09824555954937031,1,False
2382.TW,4958.TW,order_dynamics,-1,0.75,2026-05-01 09:00:00,-2.7937200490139937,-2.2142954865838753,0.5794245624301184,-1,False
6515.TW,3036.TW,financial_performance,1,0.95,2026-05-08 07:00:00,1.6961762493161503,1.020963679939779,-0.6752125693763713,-1,True
6515.TW,3036.TW,revenue_growth,1,0.95,2026-05-08 07:00:00,1.6961762493161503,1.020963679939779,-0.6752125693763713,-1,True
6515.TW,3036.TW,corporate_events,1,0.85,2026-05-08 07:00:00,1.6961762493161503,1.020963679939779,-0.6752125693763713,-1,True
6515.TW,3036.TW,capacity_expansion,1,0.9,2026-05-08 07:00:00,1.6961762493161503,1.020963679939779,-0.6752125693763713,-1,True
2382.TW,4958.TW,capacity_expansion,1,0.85,2025-12-17 09:40:00,-1.9960307087977431,-2.1413928177081387,-0.14536210891039558,1,False
2356.TW,2492.TW,capacity_expansion,1,0.85,2025-12-17 09:40:00,0.7006987373644916,0.4921192816207835,-0.20857945574370812,1,False
2382.TW,4958.TW,financial_performance,1,0.8,2025-11-25 11:36:00,0.6147147961471737,0.6376317415365241,0.022916945389350407,1,True
2337.TW,2313.TW,revenue_growth,1,0.95,2025-10-07 17:20:00,-1.5158466642248265,-1.0713432297111432,0.44450343451368335,-1,False
2337.TW,3105.TWO,revenue_growth,1,0.95,2025-10-07 17:20:00,1.984995586190881,1.2794690209432646,-0.7055265652476164,1,False
2337.TW,2313.TW,market_dynamics,1,0.9,2025-10-07 17:20:00,-1.5158466642248265,-1.0713432297111432,0.44450343451368335,-1,False
2337.TW,3105.TWO,market_dynamics,1,0.9,2025-10-07 17:20:00,1.984995586190881,1.2794690209432646,-0.7055265652476164,1,False
2337.TW,2313.TW,order_dynamics,1,0.85,2025-10-07 17:20:00,-1.5158466642248265,-1.0713432297111432,0.44450343451368335,-1,False
2337.TW,3105.TWO,order_dynamics,1,0.85,2025-10-07 17:20:00,1.984995586190881,1.2794690209432646,-0.7055265652476164,1,False
2360.TW,2368.TW,analyst_and_market_sentiment,1,0.9,2025-12-08 11:25:00,-0.8550131221956739,-0.9662793983792528,-0.11126627618357887,1,False
2360.TW,5274.TWO,analyst_and_market_sentiment,1,0.9,2025-12-08 11:25:00,-0.4077926041715108,-0.7185126900485331,-0.3107200858770223,1,False
2382.TW,4958.TW,analyst_and_market_sentiment,1,0.85,2025-12-23 16:46:00,-2.484354202353933,-2.6141627463497557,-0.12980854399582276,1,False
2382.TW,4958.TW,supply_chain,1,0.9,2026-03-11 15:30:00,0.9792196652918164,1.16018993380668,0.18097026851486353,1,True
2356.TW,2492.TW,market_dynamics,1,0.85,2026-03-11 15:30:00,0.7903303586341651,1.494503546662424,0.7041731880282588,1,True
5274.TWO,2360.TW,revenue_growth,1,0.95,2026-02-02 07:30:00,-1.111909516071759,-1.2422280103947971,-0.13031849432303821,-1,True
5274.TWO,2360.TW,product_launch_and_development,1,0.9,2026-02-02 07:30:00,-1.111909516071759,-1.2422280103947971,-0.13031849432303821,-1,True
5274.TWO,2360.TW,market_dynamics,1,0.85,2026-02-02 07:30:00,-1.111909516071759,-1.2422280103947971,-0.13031849432303821,-1,True
3105.TWO,2337.TW,pricing_and_margins,1,0.85,2026-04-02 17:51:00,-1.3480300239465142,-1.5740141310971325,-0.22598410715061834,-1,True
3105.TWO,2368.TW,pricing_and_margins,1,0.85,2026-04-02 17:51:00,-1.1720910834712228,-1.8382052742185908,-0.666114190747368,-1,True
3105.TWO,3036.TW,pricing_and_margins,1,0.85,2026-04-02 17:51:00,-0.2053613974161504,-0.7164622454646254,-0.5111008480484751,-1,True
3105.TWO,2337.TW,capacity_expansion,1,0.8,2026-04-02 17:51:00,-1.3480300239465142,-1.5740141310971325,-0.22598410715061834,-1,True
3105.TWO,2368.TW,capacity_expansion,1,0.8,2026-04-02 17:51:00,-1.1720910834712228,-1.8382052742185908,-0.666114190747368,-1,True
3105.TWO,3036.TW,capacity_expansion,1,0.8,2026-04-02 17:51:00,-0.2053613974161504,-0.7164622454646254,-0.5111008480484751,-1,True
3105.TWO,2337.TW,product_launch_and_development,1,0.75,2026-04-02 17:51:00,-1.3480300239465142,-1.5740141310971325,-0.22598410715061834,-1,True
3105.TWO,2368.TW,product_launch_and_development,1,0.75,2026-04-02 17:51:00,-1.1720910834712228,-1.8382052742185908,-0.666114190747368,-1,True
3105.TWO,3036.TW,product_launch_and_development,1,0.75,2026-04-02 17:51:00,-0.2053613974161504,-0.7164622454646254,-0.5111008480484751,-1,True
2368.TW,2360.TW,ai_demand,1,0.9,2026-04-13 07:30:00,1.215593955606977,-0.4034909806198712,-1.6190849362268482,-1,True
2368.TW,3036.TW,ai_demand,1,0.9,2026-04-13 07:30:00,1.1295663915333505,2.261005378906313,1.1314389873729624,1,True
2368.TW,3105.TWO,ai_demand,1,0.9,2026-04-13 07:30:00,-1.4894808852641304,-0.297270575528372,1.1922103097357584,1,True
2382.TW,4958.TW,revenue_growth,1,0.95,2026-01-08 15:33:00,-0.9145734165946252,-0.2657524664593763,0.6488209501352489,1,True
6515.TW,3036.TW,financial_performance,1,0.9,2026-05-05 09:00:00,0.701883332216638,0.3988259559542168,-0.3030573762624212,-1,True
6515.TW,3036.TW,capacity_expansion,1,0.85,2026-05-05 09:00:00,0.701883332216638,0.3988259559542168,-0.3030573762624212,-1,True
6515.TW,3036.TW,capacity_expansion,1,0.9,2026-01-05 08:30:00,-0.9444745852347164,0.0204666236479442,0.9649412088826606,-1,False
2360.TW,2368.TW,capacity_expansion,1,0.8,2026-01-05 08:30:00,-0.5750894188140109,-0.4810260036264158,0.09406341518759509,1,True
2360.TW,5274.TWO,capacity_expansion,1,0.8,2026-01-05 08:30:00,0.029218411394541,0.5502865794096934,0.5210681680151524,1,True
2337.TW,2313.TW,revenue_growth,1,0.95,2026-01-12 15:15:00,-1.0424099547582897,-0.2560804861993779,0.7863294685589117,-1,False
2337.TW,3105.TWO,revenue_growth,1,0.95,2026-01-12 15:15:00,0.4381460331283553,1.2201371626277282,0.7819911294993729,1,True
2356.TW,2492.TW,order_dynamics,-1,0.85,2025-10-23 08:15:00,-2.5451251476528873,-3.2920809209323236,-0.7469557732794363,-1,True
2382.TW,4958.TW,analyst_and_market_sentiment,1,0.92,2026-04-14 11:30:00,0.3878200902833345,-0.2037697827893244,-0.5915898730726589,1,False
6515.TW,3036.TW,analyst_and_market_sentiment,1,0.92,2026-04-14 11:30:00,0.1553144748174942,-0.5213433206364549,-0.6766577954539491,-1,True
2382.TW,4958.TW,market_dynamics,-1,0.9,2026-05-29 08:30:00,1.1261174417979385,1.4656048977467404,0.3394874559488019,-1,False
5274.TWO,2360.TW,ai_demand,1,0.92,2026-04-21 09:50:00,-1.957075873591582,-2.4150063491911165,-0.45793047559953437,-1,True
2382.TW,4958.TW,market_dynamics,1,0.85,2026-01-31 08:00:00,-3.288824112749926,-2.2416111713351428,1.047212941414783,1,True
2382.TW,4958.TW,revenue_growth,1,0.9,2026-04-17 07:30:00,-1.1423318875079909,-2.168807144427349,-1.026475256919358,1,False
2337.TW,2313.TW,financial_performance,1,0.95,2026-04-27 16:45:00,-0.8614352691178834,-1.658103075494901,-0.7966678063770177,-1,True
2337.TW,3105.TWO,financial_performance,1,0.95,2026-04-27 16:45:00,0.2344792367457813,0.7600872308867457,0.5256079941409644,1,True
5274.TWO,2360.TW,capacity_expansion,1,0.85,2025-12-23 08:00:00,-0.9258551258443728,-0.6656283424606874,0.26022678338368543,-1,False
2337.TW,2313.TW,revenue_growth,1,0.95,2026-01-07 17:30:00,-2.267806919131694,-3.444063639564974,-1.1762567204332801,-1,True
2337.TW,3105.TWO,revenue_growth,1,0.95,2026-01-07 17:30:00,2.0290347321945132,2.2731878848382263,0.24415315264371307,1,True
2337.TW,2313.TW,analyst_and_market_sentiment,1,0.9,2026-01-07 17:30:00,-2.267806919131694,-3.444063639564974,-1.1762567204332801,-1,True
2337.TW,3105.TWO,analyst_and_market_sentiment,1,0.9,2026-01-07 17:30:00,2.0290347321945132,2.2731878848382263,0.24415315264371307,1,True
2337.TW,2313.TW,market_dynamics,1,0.85,2026-01-07 17:30:00,-2.267806919131694,-3.444063639564974,-1.1762567204332801,-1,True
2337.TW,3105.TWO,market_dynamics,1,0.85,2026-01-07 17:30:00,2.0290347321945132,2.2731878848382263,0.24415315264371307,1,True
2337.TW,2313.TW,pricing_and_margins,1,0.85,2026-01-07 17:30:00,-2.267806919131694,-3.444063639564974,-1.1762567204332801,-1,True
2337.TW,3105.TWO,pricing_and_margins,1,0.85,2026-01-07 17:30:00,2.0290347321945132,2.2731878848382263,0.24415315264371307,1,True
2382.TW,4958.TW,market_dynamics,-1,0.85,2025-10-21 14:25:00,0.5897018422725977,0.6642024328423267,0.07450059056972902,-1,False
2382.TW,4958.TW,financial_performance,1,0.95,2025-11-10 09:40:00,0.6990662690968986,0.6801275268966593,-0.018938742200239278,1,False
2382.TW,4958.TW,ai_demand,1,0.95,2025-11-10 09:40:00,0.6990662690968986,0.6801275268966593,-0.018938742200239278,1,False
2382.TW,4958.TW,pricing_and_margins,1,0.9,2025-11-10 09:40:00,0.6990662690968986,0.6801275268966593,-0.018938742200239278,1,False
2382.TW,4958.TW,analyst_and_market_sentiment,1,0.95,2025-11-10 09:40:00,0.6990662690968986,0.6801275268966593,-0.018938742200239278,1,False
2337.TW,2313.TW,analyst_and_market_sentiment,1,0.75,2026-03-12 20:40:00,0.4018120691928446,-0.233870659477114,-0.6356827286699587,-1,True
2337.TW,3105.TWO,analyst_and_market_sentiment,1,0.75,2026-03-12 20:40:00,-0.7404417324537625,-0.0184004593104064,0.7220412731433562,1,True
2382.TW,4958.TW,supply_chain,1,0.9,2025-12-21 14:00:00,-1.7475346216720882,-2.420447862584543,-0.672913240912455,1,False
2337.TW,2313.TW,market_dynamics,1,0.85,2026-06-26 10:15:00,-1.1964444892860435,-0.9342401048222542,0.26220438446378935,-1,False
2337.TW,3105.TWO,market_dynamics,1,0.85,2026-06-26 10:15:00,1.4736797445024186,1.3341840828785108,-0.1394956616239078,1,False
2382.TW,4958.TW,corporate_events,1,0.95,2026-04-22 18:05:00,-1.3506191114054014,-2.03853594365398,-0.6879168322485785,1,False
2382.TW,4958.TW,strategic_partnership,1,0.85,2026-03-10 09:00:00,1.162815896490363,0.9792196652918164,-0.18359623119854662,1,False
2492.TW,2356.TW,capacity_expansion,1,0.95,2026-05-15 13:38:00,-1.329920891193176,-1.7749334502209186,-0.4450125590277427,-1,True
2337.TW,2313.TW,market_dynamics,1,0.85,2025-10-27 11:42:00,-2.2248089835300906,-3.032716595738682,-0.8079076122085915,-1,True
2337.TW,3105.TWO,market_dynamics,1,0.85,2025-10-27 11:42:00,2.5282395110416016,3.4083164249351396,0.880076913893538,1,True
2313.TW,2337.TW,supply_chain,1,0.78,2026-06-08 14:03:00,0.8036584598703466,1.413828149704394,0.6101696898340475,1,True
5274.TWO,2360.TW,financial_performance,1,0.95,2026-05-06 08:30:00,-0.5331107504648693,0.1446606546560452,0.6777714051209145,-1,False
5274.TWO,2360.TW,analyst_and_market_sentiment,1,0.9,2026-05-06 08:30:00,-0.5331107504648693,0.1446606546560452,0.6777714051209145,-1,False
5274.TWO,2360.TW,pricing_and_margins,1,0.92,2026-05-06 08:30:00,-0.5331107504648693,0.1446606546560452,0.6777714051209145,-1,False
2382.TW,4958.TW,strategic_partnership,1,0.8,2026-05-28 07:00:00,0.7216350041377232,1.1261174417979385,0.4044824376602153,1,True
2368.TW,2360.TW,supply_chain,1,0.85,2026-06-19 08:00:00,-0.4511759230096219,-0.8484349912774689,-0.397259068267847,-1,True
2368.TW,3036.TW,supply_chain,1,0.85,2026-06-19 08:00:00,0.5299788092750229,0.6457723978758623,0.11579358860083933,1,True
2368.TW,3105.TWO,supply_chain,1,0.85,2026-06-19 08:00:00,0.2020186776043171,0.2370480156483051,0.035029338043988,1,True
2313.TW,2337.TW,supply_chain,1,0.85,2026-06-19 08:00:00,-0.6947971607959876,-1.615374997463925,-0.9205778366679375,1,False
2382.TW,4958.TW,supply_chain,1,0.85,2026-06-19 08:00:00,0.01858250415321,0.6261463898496638,0.6075638856964538,1,True
2356.TW,2492.TW,supply_chain,1,0.85,2026-06-19 08:00:00,-0.6210131405170173,-0.8721545848897474,-0.2511414443727301,1,False
2382.TW,4958.TW,supply_chain,-1,0.75,2026-03-11 08:00:00,0.9792196652918164,1.16018993380668,0.18097026851486353,-1,False
2337.TW,2313.TW,pricing_and_margins,1,0.85,2026-01-06 10:50:00,-1.9176186998151732,-2.267806919131694,-0.3501882193165209,-1,True
2337.TW,3105.TWO,pricing_and_margins,1,0.85,2026-01-06 10:50:00,1.38929965837173,2.0290347321945132,0.6397350738227832,1,True
2337.TW,2313.TW,pricing_and_margins,1,0.8,2026-01-06 10:50:00,-1.9176186998151732,-2.267806919131694,-0.3501882193165209,-1,True
2337.TW,3105.TWO,pricing_and_margins,1,0.8,2026-01-06 10:50:00,1.38929965837173,2.0290347321945132,0.6397350738227832,1,True
2337.TW,2313.TW,market_dynamics,1,0.75,2026-01-06 10:50:00,-1.9176186998151732,-2.267806919131694,-0.3501882193165209,-1,True
2337.TW,3105.TWO,market_dynamics,1,0.75,2026-01-06 10:50:00,1.38929965837173,2.0290347321945132,0.6397350738227832,1,True
3105.TWO,2337.TW,market_dynamics,1,0.95,2026-04-30 17:23:00,-0.1109617846337324,0.0646070808889189,0.17556886552265127,-1,False
3105.TWO,2368.TW,market_dynamics,1,0.95,2026-04-30 17:23:00,0.8195574587671741,1.445045440311556,0.6254879815443819,-1,False
3105.TWO,3036.TW,market_dynamics,1,0.95,2026-04-30 17:23:00,-0.1901638166221578,0.2562881977562811,0.4464520143784389,-1,False
3105.TWO,2337.TW,capacity_expansion,1,0.92,2026-04-30 17:23:00,-0.1109617846337324,0.0646070808889189,0.17556886552265127,-1,False
3105.TWO,2368.TW,capacity_expansion,1,0.92,2026-04-30 17:23:00,0.8195574587671741,1.445045440311556,0.6254879815443819,-1,False
3105.TWO,3036.TW,capacity_expansion,1,0.92,2026-04-30 17:23:00,-0.1901638166221578,0.2562881977562811,0.4464520143784389,-1,False
3105.TWO,2337.TW,financial_performance,1,0.85,2026-04-30 17:23:00,-0.1109617846337324,0.0646070808889189,0.17556886552265127,-1,False
3105.TWO,2368.TW,financial_performance,1,0.85,2026-04-30 17:23:00,0.8195574587671741,1.445045440311556,0.6254879815443819,-1,False
3105.TWO,3036.TW,financial_performance,1,0.85,2026-04-30 17:23:00,-0.1901638166221578,0.2562881977562811,0.4464520143784389,-1,False
2382.TW,4958.TW,ai_demand,1,0.85,2026-04-15 14:45:00,-0.2037697827893244,0.1052647577775274,0.3090345405668518,1,True
2356.TW,2492.TW,revenue_growth,1,0.95,2026-01-20 17:35:00,-1.3384713013825262,0.1783000945925539,1.5167713959750802,1,True
2356.TW,2492.TW,ai_demand,1,0.95,2026-01-20 17:35:00,-1.3384713013825262,0.1783000945925539,1.5167713959750802,1,True
2356.TW,2492.TW,capacity_expansion,1,0.9,2026-01-20 17:35:00,-1.3384713013825262,0.1783000945925539,1.5167713959750802,1,True
2356.TW,2492.TW,market_dynamics,1,0.9,2026-01-20 17:35:00,-1.3384713013825262,0.1783000945925539,1.5167713959750802,1,True
2360.TW,2368.TW,corporate_events,1,0.7,2026-03-31 16:27:00,0.6167568839149701,0.6848236883099085,0.0680668043949384,1,True
2360.TW,5274.TWO,corporate_events,1,0.7,2026-03-31 16:27:00,-0.4330564454536726,0.1852902742135749,0.6183467196672475,1,True
6515.TW,3036.TW,financial_performance,-1,0.7,2026-03-19 07:15:00,-0.3589018378946068,-1.0553392987034609,-0.6964374608088542,1,False
2337.TW,2313.TW,pricing_and_margins,1,0.85,2026-03-29 11:51:00,2.124067516124423,1.5229656158823524,-0.6011019002420706,-1,True
2337.TW,3105.TWO,pricing_and_margins,1,0.85,2026-03-29 11:51:00,-2.2809109007100186,-2.112209208360438,0.16870169234958077,1,True
2337.TW,2313.TW,financial_performance,1,0.85,2026-01-27 19:50:00,0.2336455043487833,-0.6149936381444316,-0.8486391424932149,-1,True
